,player_name,GW,kickoff_time,season,LR,CBoost,SVR,KNN,MLP,Meta,value,position,team,total_points,starter,captain,sub,base_points,wildcard,triple_captain,bench_boost,actual_points
4,Bernd Leno,9,2020-11-22,2020,4.043378752943785,4.0773741775558285,4.0354534544519165,4.339355563882303,4.122540873076914,3.2818471920702503,50.0,GK,Arsenal,10,1.0,0.0,0.0,45,0,0,0,53
5,Che Adams,9,2020-11-23,2020,3.352058808614169,3.91458834102893,3.529687078699112,4.516651457168528,3.860938332216,3.278140869577831,59.0,FWD,Southampton,7,1.0,0.0,0.0,45,0,0,0,53
6,Harry Kane,9,2020-11-21,2020,5.476991650366118,5.517891356511441,5.143215528264255,4.971152941570108,6.050694143951672,4.2134941622410125,110.0,FWD,Spurs,4,1.0,0.0,0.0,45,0,0,0,53
7,Ollie Watkins,9,2020-11-21,2020,4.071064050726161,4.62673867821787,3.4174918529247647,4.724356673592919,4.439709131516039,3.723748656108872,61.0,FWD,Aston Villa,2,1.0,0.0,0.0,45,0,0,0,53
8,Adam Webster,9,2020-11-21,2020,2.4592624686807287,2.2494243637752227,2.916331697286264,3.0026402148143263,2.7618732516477937,2.9253739221506354,44.0,DEF,Brighton,2,1.0,0.0,0.0,45,0,0,0,53
9,Wesley Fofana,9,2020-11-22,2020,1.9086024851056904,1.5637400141253939,2.6925968901639004,2.629888683452756,2.5894971454088545,2.6895397148100098,50.0,DEF,Leicester,1,1.0,0.0,0.0,45,0,0,0,53
10,Matt Targett,9,2020-11-21,2020,3.0928537144843324,3.926950575487065,3.330786109207988,3.102248389627168,3.4909391238352443,3.2872402034301915,45.0,DEF,Aston Villa,0,1.0,0.0,0.0,45,0,0,0,53
11,Jordan Henderson,9,2020-09-12,2020,3.0603150885986947,3.3752257911675083,3.067507546060024,0.0,2.8179865716666788,2.956182496874605,54.0,MID,Liverpool,0,0.0,0.0,1.0,0,0,0,0,53
12,Mathew Ryan,9,2020-11-21,2020,2.9334609329616277,3.212391129712149,3.5011396441102027,3.766169652588255,3.726681322897894,3.471613417819774,45.0,GK,Brighton,3,0.0,0.0,1.0,0,0,0,0,53
13,Ryan Fredericks,9,2020-09-12,2020,1.5179085903535452,1.5923335750813925,2.1475377460240397,0.0,1.4684295039010529,2.296463462033529,42.0,DEF,West Ham,0,0.0,0.0,1.0,0,0,0,0,53
14,Luke Thomas,9,2020-11-02,2020,3.1242363151095165,2.8783112473209607,3.0846707345429,0.0,3.0264272993826062,3.073205852415395,41.0,DEF,Leicester,0,0.0,0.0,1.0,0,0,0,0,53
0,Bruno Miguel Borges Fernandes,10,2020-11-29,2020,5.963828695723262,4.841516207633329,5.878438021339843,6.392483039511057,5.222495715997048,5.076413307972254,108.0,MID,Man Utd,10,1.0,1.0,0.0,56,0,0,0,62
1,Riyad Mahrez,10,2020-11-28,2020,5.31004455722971,5.024898079952137,4.36486880881113,5.3809807204130005,5.2994171163980495,3.7690874545571535,82.0,MID,Man City,21,1.0,0.0,0.0,56,0,0,0,62
2,Jack Grealish,10,2020-11-30,2020,5.021049518809264,4.999690798753858,4.3229850050281815,4.540523920600242,5.2603640606479445,4.4082825172690745,76.0,MID,Aston Villa,10,1.0,0.0,0.0,56,0,0,0,62
3,Pierre-Emerick Aubameyang,10,2020-11-29,2020,5.494933125279046,4.94490869519659,4.105039726542982,5.223791064311225,5.389816638768403,3.4526684374680903,116.0,MID,Arsenal,2,1.0,0.0,0.0,56,0,0,0,62
4,Bernd Leno,10,2020-11-29,2020,3.5473481133490146,3.691932623746596,3.8338361956392095,4.322851077089887,4.090101603807115,3.5663299214601456,50.0,GK,Arsenal,2,1.0,0.0,0.0,56,0,0,0,62
5,Che Adams,10,2020-11-29,2020,3.803697340792285,3.7111601151305926,3.5497322548761305,4.009965884314285,3.4563917971933487,3.3759905450316263,59.0,FWD,Southampton,2,1.0,0.0,0.0,56,0,0,0,62
6,Harry Kane,10,2020-11-29,2020,5.653671644505294,4.488410140813059,4.9803200406621535,4.776347543028014,5.273824198877638,4.779944404273024,110.0,FWD,Spurs,2,1.0,0.0,0.0,56,0,0,0,62
7,Ollie Watkins,10,2020-11-30,2020,3.6877114218720006,4.181372709188187,3.637871571021654,4.68405953102104,3.436790480946334,4.221182988919495,61.0,FWD,Aston Villa,0,1.0,0.0,0.0,56,0,0,0,62
8,Adam Webster,10,2020-11-28,2020,1.9839433929865484,2.488760242797911,3.3253702805504872,3.6170095182332807,3.3605742402028627,3.0246582099004025,44.0,DEF,Brighton,2,1.0,0.0,0.0,56,0,0,0,62
9,Wesley Fofana,10,2020-11-30,2020,3.5952302547794064,3.4594509686102586,3.64396822036204,3.494919656716983,3.3777657015717435,3.3262130116207107,50.0,DEF,Leicester,1,1.0,0.0,0.0,56,0,0,0,62
10,Luke Thomas,10,2020-11-30,2020,4.0656884625274285,3.573109242142696,3.67551813118171,3.515532551140184,3.7227229631311567,3.8840656270391327,43.0,DEF,Leicester,0,1.0,0.0,0.0,56,0,0,0,62
11,John Lundstram,10,2020-11-28,2020,1.5218071525889934,1.8647468488114864,2.4658455091451623,1.842956907408968,1.332575889415189,2.412901490976869,51.0,MID,Sheffield Utd,1,0.0,0.0,1.0,0,0,0,0,62
12,Mathew Ryan,10,2020-11-28,2020,2.552252682582044,3.04573449911206,4.0010621463058005,3.7460464026854,4.3566720741943055,3.3120025314434294,45.0,GK,Brighton,2,0.0,0.0,1.0,0,0,0,0,62
13,Matt Targett,10,2020-11-30,2020,2.7035122217883503,3.3585948507754804,2.8493948584260886,3.0358038644283485,3.221438917797691,3.1903098833022416,45.0,DEF,Aston Villa,1,0.0,0.0,1.0,0,0,0,0,62
14,Ryan Fredericks,10,2020-09-12,2020,1.5179085903535452,1.5923335750813925,2.1475377460240397,0.0,1.4684295039010529,2.296463462033529,42.0,DEF,West Ham,0,0.0,0.0,1.0,0,0,0,0,62
0,Riyad Mahrez,11,2020-12-05,2020,6.14234209977736,6.731111878731314,4.640787893377375,5.459076086913687,6.730190054648153,4.5586897376565565,84.0,MID,Man City,4,1.0,1.0,0.0,54,0,0,0,57
1,Wilfried Zaha,11,2020-12-06,2020,4.582219173461538,5.179242976689097,4.0588639479327915,5.166475236990348,5.1861646015595,4.019372545957713,73.0,MID,Crystal Palace,18,1.0,0.0,0.0,54,0,0,0,57
2,Bruno Miguel Borges Fernandes,11,2020-12-05,2020,4.276937349366219,3.2274544586801173,4.1742828324272185,5.188944323676122,4.8431235599112465,3.733802929278813,109.0,MID,Man Utd,6,1.0,0.0,0.0,54,0,0,0,57
3,John Lundstram,11,2020-12-06,2020,2.546882785800544,2.519091520711021,2.9216316757109397,2.918090557965706,2.831345111243088,2.9043098575945967,50.0,MID,Sheffield Utd,5,1.0,0.0,0.0,54,0,0,0,57
4,Pierre-Emerick Aubameyang,11,2020-12-06,2020,4.976753363235852,4.63476548408005,3.9683322219245625,4.832507548076031,5.76602787406768,3.2861903757387694,115.0,MID,Arsenal,2,1.0,0.0,0.0,54,0,0,0,57
5,Bernd Leno,11,2020-12-06,2020,3.1029005008771984,3.0009836669648013,3.4243088419746814,4.049142406847738,3.654115042463148,3.029089684796728,50.0,GK,Arsenal,1,1.0,0.0,0.0,54,0,0,0,57
6,Harry Kane,11,2020-12-06,2020,5.985177714256668,4.834588354929082,4.174513626430605,4.805837170408626,6.914703027586117,3.517216228676067,109.0,FWD,Spurs,12,1.0,0.0,0.0,54,0,0,0,57
7,Che Adams,11,2020-12-07,2020,3.8530500661454057,4.645081500072372,3.5915163852358503,4.1181266653945485,3.93002504578396,3.3647885018271886,60.0,FWD,Southampton,2,1.0,0.0,0.0,54,0,0,0,57
8,Wesley Fofana,11,2020-12-06,2020,2.674209846294377,3.368251378254445,2.933858004000115,2.884189223353808,2.8810569398786217,3.0705992256770216,50.0,DEF,Leicester,2,1.0,0.0,0.0,54,0,0,0,57
9,Adam Webster,11,2020-12-07,2020,2.9418991070721034,2.5053631059409214,3.2939204896613057,3.359892369183612,3.215664252720903,3.0579961862485274,44.0,DEF,Brighton,1,1.0,0.0,0.0,54,0,0,0,57
10,Ryan Fredericks,11,2020-09-12,2020,1.5179085903535452,1.5923335750813925,2.1475377460240397,0.0,1.4684295039010529,2.296463462033529,42.0,DEF,West Ham,0,1.0,0.0,0.0,54,0,0,0,57
11,Mathew Ryan,11,2020-12-07,2020,3.4987964549761585,3.3201621477352146,3.9688890913989,3.441172242198937,4.220460938930225,3.2123451332085162,45.0,GK,Brighton,1,0.0,0.0,1.0,0,0,0,0,57
12,Ollie Watkins,11,2020-09-21,2020,4.152480540510937,3.826821157231701,3.75984658563334,0.0,4.1739141112886635,3.702251299148539,62.0,FWD,Aston Villa,0,0.0,0.0,1.0,0,0,0,0,57
13,Matt Targett,11,2020-09-21,2020,3.1078167948076945,3.1872239762003867,3.0787380623432807,0.0,3.2162933169615946,3.1717019961776662,47.0,DEF,Aston Villa,0,0.0,0.0,1.0,0,0,0,0,57
14,Luke Thomas,11,2020-11-02,2020,3.1242363151095165,2.8783112473209607,3.0846707345429,0.0,3.0264272993826062,3.073205852415395,41.0,DEF,Leicester,0,0.0,0.0,1.0,0,0,0,0,57
0,Bruno Miguel Borges Fernandes,12,2020-12-12,2020,5.598779045205983,5.43944418732534,6.437277990682444,5.957577867354473,6.547314908790857,4.815179910033262,109.0,MID,Man Utd,3,1.0,1.0,0.0,44,0,0,0,45
1,Riyad Mahrez,12,2020-12-12,2020,4.905668888940994,4.22008362843512,4.135826172595136,4.924748842814245,4.6293580710054005,4.248931266427803,84.0,MID,Man City,3,1.0,0.0,0.0,44,0,0,0,45
2,Wilfried Zaha,12,2020-12-13,2020,4.002359970701767,4.074368884077115,3.8648137310393014,4.886634776585946,5.059097620767994,4.130081249016993,74.0,MID,Crystal Palace,2,1.0,0.0,0.0,44,0,0,0,45
3,Pierre-Emerick Aubameyang,12,2020-12-13,2020,5.848100160482545,5.0656823117124015,3.9711128583157818,4.325448072078723,5.897455256069771,3.11412762491558,115.0,MID,Arsenal,0,1.0,0.0,0.0,44,0,0,0,45
4,Bernd Leno,12,2020-12-13,2020,3.922868866307426,3.6338536196842313,3.8146890412899577,4.2704857605102315,3.9343783282340783,3.0202939216758287,50.0,GK,Arsenal,2,1.0,0.0,0.0,44,0,0,0,45
5,Harry Kane,12,2020-12-13,2020,6.12886168248233,5.322161206217647,5.04294972551285,5.080085774141399,6.843846379678947,4.431513391965095,109.0,FWD,Spurs,9,1.0,0.0,0.0,44,0,0,0,45
6,Che Adams,12,2020-12-13,2020,4.122603840606241,4.063040799187714,3.701865285825978,4.1126694592114434,4.0380220759489935,3.2315385914946724,60.0,FWD,Southampton,8,1.0,0.0,0.0,44,0,0,0,45
7,Ollie Watkins,12,2020-12-12,2020,3.1403143089738244,3.619170201941436,3.4599533852233524,4.3511476152768935,3.679705609649005,3.5280566916351352,61.0,FWD,Aston Villa,2,1.0,0.0,0.0,44,0,0,0,45
8,Wesley Fofana,12,2020-12-13,2020,2.9433824637313126,3.3932888195898263,2.988569212390052,2.9088581611181747,2.9342108393079127,3.012159511993058,50.0,DEF,Leicester,6,1.0,0.0,0.0,44,0,0,0,45
9,Matt Targett,12,2020-12-12,2020,2.17045341369317,2.482001534850707,2.7739151842560625,2.8025125835972897,2.85885593705823,2.941259129451516,45.0,DEF,Aston Villa,5,1.0,0.0,0.0,44,0,0,0,45
10,Emil Krafth,12,2020-12-12,2020,3.722705992182232,3.4916377228799838,3.759155847172487,3.9632622630401846,3.377371614205902,3.392540343599048,43.0,DEF,Newcastle,2,1.0,0.0,0.0,44,0,0,0,45
11,John Lundstram,12,2020-09-14,2020,2.385970121564976,2.611698391065268,2.9425503272838736,0.0,2.3361609109262487,2.6511499077719867,49.0,MID,Sheffield Utd,0,0.0,0.0,1.0,0,0,0,0,45
12,Mathew Ryan,12,2020-12-13,2020,2.6280305355389797,2.893567602211451,3.580874100110648,3.5342656888057715,3.448911482399649,3.064155176039406,44.0,GK,Brighton,2,0.0,0.0,1.0,0,0,0,0,45
13,Ryan Fredericks,12,2020-09-12,2020,1.5179085903535452,1.5923335750813925,2.1475377460240397,0.0,1.4684295039010529,2.296463462033529,42.0,DEF,West Ham,0,0.0,0.0,1.0,0,0,0,0,45
14,Luke Thomas,12,2020-11-02,2020,3.1242363151095165,2.8783112473209607,3.0846707345429,0.0,3.0264272993826062,3.073205852415395,41.0,DEF,Leicester,0,0.0,0.0,1.0,0,0,0,0,45
0,Bruno Miguel Borges Fernandes,13,2020-12-17,2020,6.1647423017412475,5.182619387083069,6.563831602255436,6.419114904758412,6.538174919914107,4.5434855961533716,110.0,MID,Man Utd,2,1.0,1.0,0.0,34,0,0,0,36
1,Pierre-Emerick Aubameyang,13,2020-12-16,2020,5.912425843608927,4.1792992786590935,4.050430671177556,4.3293144540826765,5.9015098891620354,3.1192471500576677,115.0,MID,Arsenal,10,1.0,0.0,0.0,34,0,0,0,36
2,Jack Grealish,13,2020-12-17,2020,5.3268043145453845,4.623001544998632,4.743266305548407,5.419470155238487,5.512069059058128,4.4477541627095905,78.0,MID,Aston Villa,3,1.0,0.0,0.0,34,0,0,0,36
3,Wilfried Zaha,13,2020-12-16,2020,4.360055655230451,4.543458718709784,3.9058744432899397,4.592121964626042,4.228869059351934,3.6565712177034335,75.0,MID,Crystal Palace,2,1.0,0.0,0.0,34,0,0,0,36
4,Bernd Leno,13,2020-12-16,2020,3.9065725359342967,3.2108449101287544,3.8353077216721165,4.08253860031157,3.5252852378099977,3.1085125634521567,50.0,GK,Arsenal,2,1.0,0.0,0.0,34,0,0,0,36
5,Che Adams,13,2020-12-16,2020,3.5332535854249305,3.443826727415921,3.483853808762081,4.326003713593522,3.5027893678814537,3.363479174930513,60.0,FWD,Southampton,5,1.0,0.0,0.0,34,0,0,0,36
6,Harry Kane,13,2020-12-16,2020,5.2004908898670115,4.5626045855877,4.751414699585983,5.023803603113478,5.947968942651312,4.681918089130528,109.0,FWD,Spurs,2,1.0,0.0,0.0,34,0,0,0,36
7,Ollie Watkins,13,2020-12-17,2020,4.001753904489714,3.7878686685496628,3.5635599848404533,4.623358994701955,4.1739141112886635,3.5225810712911727,61.0,FWD,Aston Villa,1,1.0,0.0,0.0,34,0,0,0,36
8,Matt Targett,13,2020-12-17,2020,3.0309475444301555,3.1716998024710072,3.406877920138768,3.198774974229793,3.2162933169615946,3.189929833094568,45.0,DEF,Aston Villa,6,1.0,0.0,0.0,34,0,0,0,36
9,Wesley Fofana,13,2020-12-16,2020,2.939381432766606,3.001012921457204,3.2100950824773102,3.307331408763033,2.9452881563764617,3.133352307342959,50.0,DEF,Leicester,1,1.0,0.0,0.0,34,0,0,0,36
10,Emil Krafth,13,2020-12-16,2020,1.3678733672181551,1.7710303731958803,2.3903721618254705,1.5615348532321807,1.0289335870097551,2.2757816880600625,43.0,DEF,Newcastle,0,1.0,0.0,0.0,34,0,0,0,36
11,John Lundstram,13,2020-09-14,2020,2.385970121564976,2.611698391065268,2.9425503272838736,0.0,2.3361609109262487,2.6511499077719867,49.0,MID,Sheffield Utd,0,0.0,0.0,1.0,0,0,0,0,36
12,Mathew Ryan,13,2020-09-14,2020,2.8843555562507506,3.3937045412150915,3.707700988209245,0.0,3.55506013666339,3.206810414768018,45.0,GK,Brighton,0,0.0,0.0,1.0,0,0,0,0,36
13,Ryan Fredericks,13,2020-09-12,2020,1.5179085903535452,1.5923335750813925,2.1475377460240397,0.0,1.4684295039010529,2.296463462033529,42.0,DEF,West Ham,0,0.0,0.0,1.0,0,0,0,0,36
14,Luke Thomas,13,2020-11-02,2020,3.1242363151095165,2.8783112473209607,3.0846707345429,0.0,3.0264272993826062,3.073205852415395,41.0,DEF,Leicester,0,0.0,0.0,1.0,0,0,0,0,36
0,Heung-Min Son,14,2020-12-20,2020,5.842382995126692,6.1732647561933875,4.8541190933814375,6.116638833850009,6.083996090443341,4.672774689776377,97.0,MID,Spurs,2,1.0,1.0,0.0,53,0,0,0,57
1,Bruno Miguel Borges Fernandes,14,2020-12-20,2020,6.813273179987662,7.247331422025317,5.3998153300095,5.988161192369142,7.3061313727945745,4.150228439654218,110.0,MID,Man Utd,17,1.0,0.0,0.0,53,0,0,0,57
2,Jack Grealish,14,2020-12-20,2020,5.429010408555549,5.46882147460616,4.303337611175566,5.127405370292446,5.6705465369644115,4.965964329900336,78.0,MID,Aston Villa,10,1.0,0.0,0.0,53,0,0,0,57
3,Wilfried Zaha,14,2020-12-19,2020,3.8689535964917394,4.276380512316623,3.8301573578309545,4.684944652453055,4.859000747891572,3.6736721754127295,75.0,MID,Crystal Palace,2,1.0,0.0,0.0,53,0,0,0,57
4,Bernd Leno,14,2020-12-19,2020,3.546169258355615,3.8850911528616763,3.4569728650665517,3.76306609628976,3.4738004594918,3.1062330671365106,50.0,GK,Arsenal,1,1.0,0.0,0.0,53,0,0,0,57
5,Che Adams,14,2020-12-19,2020,3.3476826769493293,3.912174588812528,3.235314963159389,3.9291106811392966,3.44430727441948,3.2936409549730006,60.0,FWD,Southampton,2,1.0,0.0,0.0,53,0,0,0,57
6,Harry Kane,14,2020-12-20,2020,6.004772933273214,5.460988145999248,4.088965218257251,4.8000537221947335,6.361776310743163,4.400217968706677,110.0,FWD,Spurs,2,1.0,0.0,0.0,53,0,0,0,57
7,Ollie Watkins,14,2020-12-20,2020,4.219326741740011,4.182032007773425,3.6143831166879936,4.108513120240844,4.214028010740647,3.906672202175192,61.0,FWD,Aston Villa,2,1.0,0.0,0.0,53,0,0,0,57
8,Wesley Fofana,14,2020-12-20,2020,2.017305825820872,2.3133033779194125,2.5791190599560925,2.908542120693244,2.3542658140088357,2.6534316640573103,50.0,DEF,Leicester,10,1.0,0.0,0.0,53,0,0,0,57
9,Matt Targett,14,2020-12-20,2020,3.1839772056464843,3.8003527039913823,3.375225221541605,3.1914619027051483,3.293684509025852,3.4198818649210216,46.0,DEF,Aston Villa,6,1.0,0.0,0.0,53,0,0,0,57
10,Ryan Fredericks,14,2020-12-21,2020,0.7976625152864547,1.1864927517256452,1.4511395015012836,1.6814163579966137,0.7906346937865041,2.2523300760061438,42.0,DEF,West Ham,1,1.0,0.0,0.0,53,0,0,0,57
11,John Lundstram,14,2020-12-20,2020,2.5523350482328024,3.2578898789143724,3.006062179688839,3.058092208611844,2.5011837352552235,2.578944305320418,50.0,MID,Sheffield Utd,-2,0.0,0.0,1.0,0,0,0,0,57
12,Mathew Ryan,14,2020-09-14,2020,2.8843555562507506,3.3937045412150915,3.707700988209245,0.0,3.55506013666339,3.206810414768018,45.0,GK,Brighton,0,0.0,0.0,1.0,0,0,0,0,57
13,Emil Krafth,14,2020-10-03,2020,2.6993819988973438,2.49496991821373,2.706352315856533,0.0,2.550908594075575,2.656599555639569,42.0,DEF,Newcastle,0,0.0,0.0,1.0,0,0,0,0,57
14,Luke Thomas,14,2020-11-02,2020,3.1242363151095165,2.8783112473209607,3.0846707345429,0.0,3.0264272993826062,3.073205852415395,41.0,DEF,Leicester,0,0.0,0.0,1.0,0,0,0,0,57
0,Bruno Miguel Borges Fernandes,15,2020-12-26,2020,5.734936202830579,5.059751321190758,5.726206077639517,6.466712152720128,6.34992583523049,4.426761524031772,110.0,MID,Man Utd,12,1.0,1.0,0.0,54,0,0,0,66
1,Heung-Min Son,15,2020-12-27,2020,5.4890446603277505,4.591409103496188,4.650922179357921,6.102909381819508,6.015551785580982,3.85508918690858,97.0,MID,Spurs,3,1.0,0.0,0.0,54,0,0,0,66
2,Jack Grealish,15,2020-12-26,2020,5.328360204480285,4.56864120430842,4.7164786289193925,5.2912940785442855,4.870472226797527,4.208481400604517,78.0,MID,Aston Villa,2,1.0,0.0,0.0,54,0,0,0,66
3,Wilfried Zaha,15,2020-12-26,2020,4.346353928124246,4.1481427231508485,4.021856361322428,5.2829434441428935,4.664016256441788,3.516648166177044,75.0,MID,Crystal Palace,1,1.0,0.0,0.0,54,0,0,0,66
4,Bernd Leno,15,2020-12-26,2020,3.3926356505005075,3.0147789229147186,3.3699408807147315,3.4860382325504515,3.3719809091747264,2.9946486320459513,49.0,GK,Arsenal,8,1.0,0.0,0.0,54,0,0,0,66
5,Ollie Watkins,15,2020-12-26,2020,4.152480540510937,3.826821157231701,3.361380772308864,4.008021822371584,3.902379732180576,3.398488929848561,61.0,FWD,Aston Villa,11,1.0,0.0,0.0,54,0,0,0,66
6,Che Adams,15,2020-12-26,2020,4.312474345161526,4.260282584494826,3.5626820624738724,4.167293899969641,3.962986291546562,3.3806708366074885,61.0,FWD,Southampton,2,1.0,0.0,0.0,54,0,0,0,66
7,Harry Kane,15,2020-12-27,2020,5.6403224002487775,4.52400797441496,4.083160346763131,4.979137282292047,5.961423625650022,4.180757766747611,110.0,FWD,Spurs,2,1.0,0.0,0.0,54,0,0,0,66
8,Ryan Bertrand,15,2020-12-26,2020,3.6207849129216467,3.5224968415062605,3.4353107889438417,4.144511661823222,3.6060393002528137,3.0690986204874617,50.0,DEF,Southampton,6,1.0,0.0,0.0,54,0,0,0,66
9,Matt Targett,15,2020-12-26,2020,3.107445932182867,3.019468627254574,3.5558804726283144,3.3532440454749817,3.1877859860056565,3.203468883058439,46.0,DEF,Aston Villa,6,1.0,0.0,0.0,54,0,0,0,66
10,Wesley Fofana,15,2020-12-26,2020,2.5100752937421134,2.5380187992784466,2.5446210770283866,3.2262964577078153,2.5046289083833417,2.8223229782412833,50.0,DEF,Leicester,1,1.0,0.0,0.0,54,0,0,0,66
11,John Lundstram,15,2020-09-14,2020,2.385970121564976,2.611698391065268,2.9425503272838736,0.0,2.3361609109262487,2.6511499077719867,49.0,MID,Sheffield Utd,0,0.0,0.0,1.0,0,0,0,0,66
12,Mathew Ryan,15,2020-09-14,2020,2.8843555562507506,3.3937045412150915,3.707700988209245,0.0,3.55506013666339,3.206810414768018,45.0,GK,Brighton,0,0.0,0.0,1.0,0,0,0,0,66
13,Emil Krafth,15,2020-10-03,2020,2.6993819988973438,2.49496991821373,2.706352315856533,0.0,2.550908594075575,2.656599555639569,42.0,DEF,Newcastle,0,0.0,0.0,1.0,0,0,0,0,66
14,Luke Thomas,15,2020-11-02,2020,3.1242363151095165,2.8783112473209607,3.0846707345429,0.0,3.0264272993826062,3.073205852415395,41.0,DEF,Leicester,0,0.0,0.0,1.0,0,0,0,0,66
0,Bruno Miguel Borges Fernandes,16,2020-12-29,2020,6.138095046133523,6.431881764935343,5.358123763092469,6.840626554541143,7.755865755796123,6.345334836017018,111.0,MID,Man Utd,6,1.0,1.0,0.0,37,0,0,0,39
1,Wilfried Zaha,16,2020-12-28,2020,4.153528797063574,4.112271637853838,3.9961505492667504,4.520801640026447,4.973807649589163,3.3874731305114913,75.0,MID,Crystal Palace,7,1.0,0.0,0.0,37,0,0,0,39
2,Mohamed Salah,16,2020-12-30,2020,7.215135226683094,6.28588912203081,5.500979008901775,6.49045494356229,7.859231045281064,4.750218823631321,126.0,MID,Liverpool,3,1.0,0.0,0.0,37,0,0,0,39
3,Jack Grealish,16,2020-12-28,2020,4.608015809657906,4.468529334909286,3.3126585154116674,5.577898900206701,4.629697845173913,4.2727404673136355,78.0,MID,Aston Villa,2,1.0,0.0,0.0,37,0,0,0,39
4,Bernd Leno,16,2020-12-29,2020,3.4758751155130323,3.0601689354186514,3.3604900306375733,3.82466536910496,3.2474898922865623,3.6019151432177283,49.0,GK,Arsenal,6,1.0,0.0,0.0,37,0,0,0,39
5,Ollie Watkins,16,2020-12-28,2020,3.541274717447669,3.6391316090497297,3.3244866934232435,4.041668341724395,3.1066922852537044,3.702251299148539,61.0,FWD,Aston Villa,2,1.0,0.0,0.0,37,0,0,0,39
6,Che Adams,16,2020-12-29,2020,4.161076926817911,3.867792391795538,3.4741694250909148,4.023704400803362,3.769358124471871,3.2124040845536816,61.0,FWD,Southampton,1,1.0,0.0,0.0,37,0,0,0,39
7,Timo Werner,16,2020-12-28,2020,3.4457281347115667,2.7297308574434416,2.6960438069973494,5.327916556073808,4.014224059387481,3.2210880641900963,93.0,FWD,Chelsea,1,1.0,0.0,0.0,37,0,0,0,39
8,Ryan Bertrand,16,2020-12-29,2020,3.462082529658425,2.8588518407137187,2.9890416125299923,3.1611694675063364,2.917769622765216,3.0094589905706424,50.0,DEF,Southampton,5,1.0,0.0,0.0,37,0,0,0,39
9,Matt Targett,16,2020-12-28,2020,2.4788389180328583,2.4282911981409043,2.535714667562172,2.4924251447612304,2.0145629851223408,2.6748910570910964,46.0,DEF,Aston Villa,2,1.0,0.0,0.0,37,0,0,0,39
10,Luke Thomas,16,2020-12-28,2020,3.054230389222788,3.0821066629993874,2.633831675834389,2.7654208630417845,3.0174738782792287,2.8966420207683687,42.0,DEF,Leicester,2,1.0,0.0,0.0,37,0,0,0,39
11,John Lundstram,16,2020-09-14,2020,2.385970121564976,2.611698391065268,2.9425503272838736,0.0,2.3361609109262487,2.6511499077719867,49.0,MID,Sheffield Utd,0,0.0,0.0,1.0,0,0,0,0,39
12,Mathew Ryan,16,2020-09-14,2020,2.8843555562507506,3.3937045412150915,3.707700988209245,0.0,3.55506013666339,3.206810414768018,45.0,GK,Brighton,0,0.0,0.0,1.0,0,0,0,0,39
13,Emil Krafth,16,2020-10-03,2020,2.6993819988973438,2.49496991821373,2.706352315856533,0.0,2.550908594075575,2.656599555639569,42.0,DEF,Newcastle,0,0.0,0.0,1.0,0,0,0,0,39
14,Wesley Fofana,16,2020-10-18,2020,2.8914958902925125,3.1648686394671453,3.08238241783629,0.0,2.8806993677179364,3.033759731351396,50.0,DEF,Leicester,0,0.0,0.0,1.0,0,0,0,0,39
0,Bruno Miguel Borges Fernandes,17,2021-01-01,2020,6.607877656807232,5.7727966676536,5.149963467626503,6.70330245501712,7.437073517446923,4.101760104503082,112.0,MID,Man Utd,10,1.0,1.0,0.0,52,0,0,0,62
1,Tomas Soucek,17,2021-01-01,2020,3.22222647073622,3.2597374685056586,3.4784677580146783,3.7732827301797034,3.2593565771315065,3.1017761856456145,52.0,MID,West Ham,11,1.0,0.0,0.0,52,0,0,0,62
2,Jack Grealish,17,2021-01-01,2020,4.469332022471646,4.2552992290523255,3.2854220730075334,4.981021429145203,4.328760241330566,3.9653011949112487,77.0,MID,Aston Villa,7,1.0,0.0,0.0,52,0,0,0,62
3,Wilfried Zaha,17,2021-01-02,2020,4.656788676765093,4.520068631767809,4.060301177068408,4.835263283898822,5.309096038764835,3.3009035863676925,74.0,MID,Crystal Palace,3,1.0,0.0,0.0,52,0,0,0,62
4,Mohamed Salah,17,2021-01-04,2020,6.974136612692384,6.077681935617381,5.162315262951236,6.249591978461367,7.481932750019245,3.775342768744065,126.0,MID,Liverpool,2,1.0,0.0,0.0,52,0,0,0,62
5,Bernd Leno,17,2021-01-02,2020,3.956448102336092,3.9272616783555776,4.028355341484892,3.8283865808878335,4.226899029024445,3.320670996143705,49.0,GK,Arsenal,7,1.0,0.0,0.0,52,0,0,0,62
6,Timo Werner,17,2021-01-03,2020,4.560829394642408,4.569165838018416,3.793879904608216,4.942109280859602,4.637240106818541,3.5474218814763527,92.0,FWD,Chelsea,2,1.0,0.0,0.0,52,0,0,0,62
7,Ollie Watkins,17,2021-01-01,2020,3.4915837965097576,3.725940504241,3.3602208925945733,3.8435539041439535,3.8270557979884265,3.665491830829326,61.0,FWD,Aston Villa,2,1.0,0.0,0.0,52,0,0,0,62
8,Ryan Bertrand,17,2021-01-04,2020,2.615800676884033,2.29700695086221,3.094240568839816,2.7143000591527606,3.0502454131372567,2.9034329980288653,50.0,DEF,Southampton,5,1.0,0.0,0.0,52,0,0,0,62
9,Wesley Fofana,17,2021-01-03,2020,2.8436103478184185,3.4325907029936245,3.079567848332214,3.2831708151681487,2.879532160433964,3.378166132775804,50.0,DEF,Leicester,2,1.0,0.0,0.0,52,0,0,0,62
